日期,TWSE收盤指數,TWSE開盤價,TWSE最高價,TWSE最低價,TWSE漲跌點數,TWSE漲跌幅,TPEX收盤指數,TPEX開盤價,TPEX最高價,TPEX最低價,TPEX漲跌點數,TPEX漲跌幅
2017-05-24,10044.42,10014.15,10059.74,10014.15,36.58,,,,,,,
2017-05-25,10108.49,10059.91,10108.49,10059.2,64.07,,,,,,,
2017-05-26,10101.95,10090.18,10121.88,10072.84,-6.54,,,,,,,
2017-05-31,10040.72,10095.95,10116.13,10025.88,-61.23,,,,,,,
2017-06-01,10087.42,10064.44,10100.37,10059.93,46.7,,,,,,,
2017-06-02,10152.53,10117.76,10152.53,10117.06,65.11,,,,,,,
2017-06-03,10158.15,10155.56,10164.98,10140.28,5.62,,,,,,,
2017-06-05,10226.84,10164.89,10226.84,10164.89,68.69,,,,,,,
2017-06-06,10206.18,10213.17,10221.64,10190.39,-20.66,,,,,,,
2017-06-07,10209.99,10216.14,10242.39,10183.15,3.81,,,,,,,
2017-06-08,10225.78,10215.93,10235.7,10211.0,15.79,,,,,,,
2017-06-09,10199.65,10238.55,10268.37,10198.8,-26.13,,,,,,,
2017-06-12,10109.96,10137.04,10158.64,10109.96,-89.69,,,,,,,
2017-06-13,10128.15,10109.7,10146.67,10109.7,18.19,,,,,,,
2017-06-14,10072.46,10142.8,10165.31,10033.25,-55.69,,,,,,,
2017-06-15,10088.35,10079.14,10089.07,10046.8,15.89,,,,,,,
2017-06-16,10156.73,10078.69,10159.47,10073.12,68.38,,,,,,,
2017-06-19,10250.6,10162.22,10250.6,10162.22,93.87,,,,,,,
2017-06-20,10324.46,10286.79,10354.37,10286.79,73.86,,,,,,,
2017-06-21,10349.72,10310.97,10379.82,10274.75,25.26,,,,,,,
2017-06-22,10399.06,10369.08,10403.36,10368.93,49.34,,,,,,,
2017-06-23,10377.7,10403.56,10422.33,10374.01,-21.36,,,,,,,
2017-06-26,10513.96,10341.86,10513.96,10341.86,136.26,,,,,,,
2017-06-27,10512.06,10513.0,10545.7,10489.1,-1.9,,,,,,,
2017-06-28,10390.55,10459.17,10459.17,10382.81,-121.51,,,,,,,
2017-06-29,10421.65,10442.18,10476.51,10390.9,31.1,,,,,,,
2017-06-30,10395.07,10367.26,10395.07,10329.84,-26.58,,,,,,,
2017-07-03,10412.79,10368.99,10412.79,10363.5,17.72,,,,,,,
2017-07-04,10347.78,10397.93,10421.72,10347.78,-65.01,,,,,,,
2017-07-05,10404.79,10352.39,10404.79,10304.74,57.01,,,,,,,
2017-07-06,10368.2,10380.66,10381.2,10336.32,-36.59,,,,,,,
2017-07-07,10297.25,10343.3,10343.3,10294.69,-70.95,,,,,,,
2017-07-10,10289.91,10310.74,10331.11,10283.95,-7.34,,,,,,,
2017-07-11,10415.57,10313.08,10415.57,10313.08,125.66,,,,,,,
2017-07-12,10420.68,10396.97,10450.87,10393.54,5.11,,,,,,,
2017-07-13,10460.15,10418.74,10485.28,10418.74,39.47,,,,,,,
2017-07-14,10443.91,10450.92,10466.34,10423.4,-16.24,,,,,,,
2017-07-17,10457.54,10467.27,10490.05,10436.31,13.63,,,,,,,
2017-07-18,10481.26,10447.47,10481.26,10429.85,23.72,,,,,,,
2017-07-19,10506.1,10472.81,10537.42,10472.81,24.84,,,,,,,
2017-07-20,10499.36,10513.12,10534.52,10483.54,-6.74,,,,,,,
2017-07-21,10436.7,10468.47,10477.72,10428.56,-62.66,,,,,,,
2017-07-24,10461.28,10426.13,10461.28,10406.81,24.58,,,,,,,
2017-07-25,10463.15,10455.14,10473.98,10442.85,1.87,,,,,,,
2017-07-26,10419.11,10477.15,10500.11,10416.57,-44.04,,,,,,,
2017-07-27,10508.37,10427.83,10516.23,10427.83,89.26,,,,,,,
2017-07-28,10423.05,10480.67,10480.67,10410.53,-85.32,,,,,,,
2017-07-31,10427.33,10396.76,10427.33,10366.17,4.28,,,,,,,
2017-08-01,10437.29,10408.53,10470.03,10408.53,9.96,,,,,,,
2017-08-02,10519.27,10479.26,10519.27,10479.26,81.98,,,,,,,
2017-08-03,10469.88,10464.1,10478.62,10427.72,-49.39,,,,,,,
2017-08-04,10506.56,10470.96,10510.7,10466.25,36.68,,,,,,,
2017-08-07,10579.38,10521.69,10592.31,10521.69,72.82,,,,,,,
2017-08-08,10568.97,10598.59,10619.42,10533.72,-10.41,,,,,,,
2017-08-09,10470.38,10523.51,10536.19,10457.52,-98.59,,,,,,,
2017-08-10,10329.74,10470.03,10477.79,10303.47,-140.64,,,,,,,
2017-08-11,10329.57,10267.05,10338.06,10238.5,-0.17,,,,,,,
2017-08-14,10225.28,10347.66,10365.22,10225.28,-104.29,,,,,,,
2017-08-15,10311.16,10271.03,10336.22,10271.03,85.88,,,,,,,
2017-08-16,10290.39,10302.83,10322.38,10245.72,-20.77,,,,,,,
2017-08-17,10369.37,10302.54,10372.41,10302.54,78.98,,,,,,,
2017-08-18,10321.33,10324.83,10330.39,10259.83,-48.04,,,,,,,
2017-08-21,10326.39,10316.09,10336.37,10282.72,5.06,,,,,,,
2017-08-22,10392.07,10353.37,10410.47,10353.37,65.68,,,,,,,
2017-08-23,10406.81,10418.32,10458.91,10378.01,14.74,,,,,,,
2017-08-24,10488.96,10414.66,10488.96,10410.73,82.15,,,,,,,
2017-08-25,10515.51,10497.86,10519.84,10478.72,26.55,,,,,,,
2017-08-28,10525.98,10502.8,10542.37,10498.88,10.47,,,,,,,
2017-08-29,10496.57,10518.69,10518.69,10463.22,-29.41,,,,,,,
2017-08-30,10569.4,10511.59,10574.53,10511.59,72.83,,,,,,,
2017-08-31,10585.78,10586.65,10609.48,10551.95,16.38,,,,,,,
2017-09-01,10594.82,10576.27,10619.52,10568.72,9.04,,,,,,,
2017-09-04,10569.87,10585.44,10610.04,10555.34,-24.95,,,,,,,
2017-09-05,10617.84,10584.1,10617.84,10564.26,47.97,,,,,,,
2017-09-06,10547.86,10593.87,10604.92,10519.71,-69.98,,,,,,,
2017-09-07,10538.51,10564.79,10604.02,10509.91,-9.35,,,,,,,
2017-09-08,10609.95,10553.9,10609.95,10550.72,71.44,,,,,,,
2017-09-11,10572.16,10630.16,10656.25,10565.78,-37.79,,,,,,,
2017-09-12,10610.35,10610.33,10646.55,10586.28,38.19,,,,,,,
2017-09-13,10532.88,10596.36,10620.31,10532.88,-77.47,,,,,,,
2017-09-14,10553.57,10533.99,10572.71,10508.72,20.69,,,,,,,
2017-09-15,10580.41,10556.82,10580.78,10520.15,26.84,,,,,,,
2017-09-18,10631.57,10590.8,10642.4,10581.81,51.16,,,,,,,
2017-09-19,10576.14,10653.34,10664.18,10561.21,-55.43,,,,,,,
2017-09-20,10519.17,10568.58,10589.19,10490.71,-56.97,,,,,,,
2017-09-21,10578.44,10506.85,10603.08,10493.95,59.27,,,,,,,
2017-09-22,10449.68,10571.65,10579.02,10446.45,-128.76,,,,,,,
2017-09-25,10335.89,10442.05,10447.09,10322.1,-113.79,,,,,,,
2017-09-26,10257.02,10333.44,10374.54,10257.02,-78.87,,,,,,,
2017-09-27,10326.68,10322.44,10357.23,10315.97,69.66,,,,,,,
2017-09-28,10296.45,10351.42,10365.59,10288.24,-30.23,,,,,,,
2017-09-29,10329.94,10319.69,10338.95,10273.6,33.49,,,,,,,
2017-09-30,10383.94,10362.55,10400.4,10362.55,54.0,,,,,,,
2017-10-02,10465.16,10425.1,10472.81,10414.53,81.22,,,,,,,
2017-10-03,10469.35,10462.7,10495.34,10445.86,4.19,,,,,,,
2017-10-05,10518.27,10473.28,10530.93,10473.28,48.92,,,,,,,
2017-10-06,10532.81,10538.21,10557.67,10511.5,14.54,,,,,,,
2017-10-11,10641.19,10576.12,10668.49,10576.12,108.38,,,,,,,
2017-10-12,10711.44,10668.39,10711.44,10668.39,70.25,,,,,,,
2017-10-13,10724.09,10712.48,10724.09,10675.83,12.65,,,,,,,
2017-10-16,10774.21,10735.14,10774.21,10723.37,50.12,,,,,,,
